Node, Score
6, 0.05653864590089505
22, 0.053537411098533653
28, 0.04255791564673484
9, 0.03917633221828873
23, 0.03472371829437281
30, 0.03392852950220491
37, 0.03150059916252089
21, 0.03133596647496573
13, 0.029768772686569526
15, 0.026916467107582238
34, 0.026032750658524777
31, 0.025991586332674094
11, 0.025785790695565657
19, 0.025646041905992047
39, 0.025537913651248707
18, 0.02490143490305388
44, 0.024657138421597447
42, 0.02386071112780286
41, 0.022586028992209985
7, 0.02229238704965881
46, 0.02224502967884855
16, 0.021908275227021268
47, 0.020868456662279183
48, 0.0200865018669405
32, 0.019338653654326476
43, 0.01901049147157252
5, 0.018835872319497085
14, 0.01831431690996025
40, 0.017642324559946434
49, 0.017639058750698215
8, 0.01738045454608932
1, 0.01687677890617183
35, 0.016697557950979307
38, 0.014011824955549815
24, 0.01302997934773362
33, 0.011631169716189299
2, 0.010375946019915351
27, 0.009564641908382344
12, 0.008691175528966475
45, 0.007781754023415352
4, 0.007380149549050862
17, 0.006824793729693213
26, 0.006763098798024811
25, 0.0059398513723093495
20, 0.00493369155674641
36, 0.0047366429439736416
3, 0.004048412772627044
0, 0.0036375
29, 0.0036375
10, 0.003
